"","id","time","ty","tmod","tavail","tstate","base","state","q","a","y","err","group_err","bg","avail","prob","a.center","state.center","avail.center","one","lag1y","lag2y","lag1err","lag1avail","lag1avail.center","lag2avail","lag2avail.center","lag1a","lag2a","lag1prob","lag2prob","lag1a.center","lag2a.center","lag1tmod","lag2tmod","lag1state","lag1state.center","pd","pn","statec","statet"
"25",1,24,0,0,0,0,0.286960760407772,1,-1.901772039043,0,1.69052973311828,0.745639189559086,0,0,1,0.689974481127613,-0.689974481127613,0.462950433001965,0,1,-0.638833843945166,0.0839827907483596,-0.307478432243109,1,0,1,0,0,0,0.310025518872388,0.310025518872388,-0.310025518872388,-0.310025518872388,0,0,-1,-1.51902183389822,0.689974481127613,0.689974481127613,0.56,0
"26",1,25,0,0,0,0,0.286960760407772,-1,-1.51433682243964,1,-1.90447218178622,0.100600776533665,0,0,1,0.310025518872388,0.689974481127613,-1.55459972234938,0,1,1.69052973311828,-0.638833843945166,0.745639189559086,1,0,1,0,0,0,0.689974481127613,0.310025518872388,-0.689974481127613,-0.310025518872388,0,0,1,0.462950433001965,0.310025518872388,0.310025518872388,0.608,0
"27",1,26,0,0,0,0,0.286960760407772,1,-0.81171669331898,0,1.16821032802234,0.345291547843572,0,0,1,0.5,-0.5,0.395632222882836,0,1,-1.90447218178622,1.69052973311828,0.100600776533665,1,0,1,0,1,0,0.310025518872388,0.689974481127613,0.689974481127613,-0.689974481127613,0,0,-1,-1.55459972234938,0.5,0.5,0.592,0
"28",1,27,0,0,0,0,0.286960760407772,1,0.261222184617791,1,1.50535128488597,0.649039169854167,0,0,1,0.689974481127613,0.310025518872387,0.411740743601895,0,1,1.16821032802234,-1.90447218178622,0.345291547843572,1,0,1,0,0,1,0.5,0.310025518872388,-0.5,0.689974481127613,0,0,1,0.395632222882836,0.689974481127613,0.689974481127613,0.464,0
"29",1,28,0,0,0,0,0.286960760407772,1,-0.200206799967107,1,0.77771100629897,-0.0482087327494047,0,0,1,0.5,0.5,0.364851047612713,0,1,1.50535128488597,1.16821032802234,0.649039169854167,1,0,1,0,1,0,0.689974481127613,0.5,0.310025518872387,-0.5,0,0,1,0.411740743601895,0.5,0.5,0.608,0
"30",1,29,0,0,0,0,0.286960760407772,1,0.0973296699853087,1,1.14293142861601,0.293129447086251,0,0,1,0.5,0.5,0.35017253632808,0,1,0.77771100629897,1.50535128488597,-0.0482087327494047,1,0,1,0,1,1,0.5,0.689974481127613,0.5,0.310025518872387,0,0,1,0.364851047612713,0.5,0.5,0.584,0
"31",1,30,0,0,0,0,0.286960760407772,1,0.729432722766402,0,-0.710839487169402,-1.4035109229999,0,0,1,0.5,-0.5,0.335963229732151,0,1,1.14293142861601,0.77771100629897,0.293129447086251,1,0,1,0,1,1,0.5,0.5,0.5,0.5,0,0,1,0.35017253632808,0.5,0.5,0.6,0
"32",2,0,0,0,0,0,0.210816499371462,0,0.639448968457439,0,0,-0.373290546976955,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"33",2,1,0,0,0,0,0.210816499371462,1,0.030607106726492,0,0.180374658359844,-0.215213643894525,0,0,1,0.689974481127613,-0.689974481127613,0.975005207031579,0,1,0,NA,-0.373290546976955,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0.689974481127613,0.689974481127613,0.048,0
"34",2,2,0,0,0,0,0.210816499371462,-1,2.24806840982713,0,0.59438421483629,1.21135971411269,0,0,1,0.310025518872388,-0.310025518872388,-1.04995837495788,0,1,0.180374658359844,0,-0.215213643894525,1,0,0,0,0,0,0.689974481127613,0,-0.689974481127613,0,0,0,1,0.975005207031579,0.310025518872388,0.310025518872388,0.072,0
"35",2,3,0,0,0,0,0.210816499371462,1,-0.692610528108399,1,2.15035119923748,1.22584800714312,0,0,1,0.689974481127613,0.310025518872387,0.925140309312501,0,1,0.59438421483629,0.180374658359844,1.21135971411269,1,0,1,0,0,0,0.310025518872388,0.689974481127613,-0.310025518872388,-0.689974481127613,0,0,-1,-1.04995837495788,0.689974481127613,0.689974481127613,0.016,0
"36",2,4,0,0,0,0,0.210816499371462,1,-1.13066810996909,0,0.48858309473035,-0.184037729715887,0,0,1,0.5,-0.5,0.851114966376682,0,1,2.15035119923748,0.59438421483629,1.22584800714312,1,0,1,0,1,0,0.689974481127613,0.310025518872388,0.310025518872387,-0.310025518872388,0,0,1,0.925140309312501,0.5,0.5,0.0959999999999999,0
"37",2,5,0,0,0,0,0.210816499371462,1,0.791753220508456,1,0.403445997736996,-0.600819971069777,0,0,1,0.689974481127613,0.310025518872387,0.875646998228404,0,1,0.48858309473035,2.15035119923748,-0.184037729715887,1,0,1,0,0,1,0.5,0.689974481127613,-0.5,0.310025518872387,0,0,1,0.851114966376682,0.689974481127613,0.689974481127613,0.104,0
"38",2,6,0,0,0,0,0.210816499371462,-1,0.231019245529007,0,-1.18479756068084,-0.571542118381964,0,0,1,0.167981614866075,-0.167981614866075,-1.1973753202249,0,1,0.403445997736996,0.48858309473035,-0.600819971069777,1,0,1,0,1,0,0.689974481127613,0.5,0.310025518872387,-0.5,0,0,1,0.875646998228404,0.167981614866075,0.167981614866075,0.232,0
"39",2,7,0,0,0,0,0.210816499371462,1,-0.205758098177416,0,1.32745195982933,0.817420810588319,0,0,1,0.689974481127613,-0.689974481127613,0.82676484216534,0,1,-1.18479756068084,0.403445997736996,-0.571542118381964,1,0,1,0,0,1,0.167981614866075,0.689974481127613,-0.167981614866075,0.310025518872387,0,0,-1,-1.1973753202249,0.689974481127613,0.689974481127613,0.328,0
"40",2,8,0,0,0,0,0.210816499371462,-1,-0.717919660591327,1,-1.56806122130973,0.129929656207109,0,0,1,0.310025518872388,0.689974481127613,-1.1973753202249,0,1,1.32745195982933,-1.18479756068084,0.817420810588319,1,0,1,0,0,0,0.689974481127613,0.167981614866075,-0.689974481127613,-0.167981614866075,0,0,1,0.82676484216534,0.310025518872388,0.310025518872388,0.248,0
"41",2,9,0,0,0,0,0.210816499371462,1,-0.242588041468673,1,0.354506276827915,-0.613926446216577,0,0,1,0.5,0.5,0.731728817978399,0,1,-1.56806122130973,1.32745195982933,0.129929656207109,1,0,1,0,1,0,0.310025518872388,0.689974481127613,0.689974481127613,-0.689974481127613,0,0,-1,-1.1973753202249,0.5,0.5,0.224,0
"42",2,10,0,0,0,0,0.210816499371462,1,1.2255211716963,1,1.72432343856113,0.618296366372135,0,0,1,0.5,0.5,0.708687387548409,0,1,0.354506276827915,-1.56806122130973,-0.613926446216577,1,0,1,0,1,1,0.5,0.310025518872388,0.5,0.689974481127613,0,0,1,0.731728817978399,0.5,0.5,0.208,0
"43",2,11,0,0,0,0,0.210816499371462,1,0.926957083522951,0,0.12367881489358,-0.409233846892924,0,0,1,0.5,-0.5,0.685979074653002,0,1,1.72432343856113,0.354506276827915,0.618296366372135,1,0,1,0,1,1,0.5,0.5,0.5,0.5,0,0,1,0.708687387548409,0.5,0.5,0.304,0
"44",2,12,0,0,0,0,0.210816499371462,1,0.652282574500625,1,1.54711534162656,0.592906656644437,0,0,1,0.689974481127613,0.310025518872387,0.708687387548409,0,1,0.12367881489358,1.72432343856113,-0.409233846892924,1,0,1,0,0,1,0.5,0.5,-0.5,0.5,0,0,1,0.685979074653002,0.689974481127613,0.689974481127613,0.216,0
"45",2,13,0,0,0,0,0.210816499371462,1,1.14557580450475,1,0.421940150816169,-0.649274470293992,0,0,1,0.5,0.5,0.641642601649214,0,1,1.54711534162656,0.12367881489358,0.592906656644437,1,0,1,0,1,0,0.689974481127613,0.5,0.310025518872387,-0.5,0,0,1,0.708687387548409,0.5,0.5,0.296,0
"46",2,14,0,0,0,0,0.210816499371462,1,0.968250279098824,0,0.467272858081618,-0.0878816989105892,0,0,1,0.5,-0.5,0.620051037744775,0,1,0.421940150816169,1.54711534162656,-0.649274470293992,1,0,1,0,1,1,0.5,0.689974481127613,0.5,0.310025518872387,0,0,1,0.641642601649214,0.5,0.5,0.464,0
"47",2,15,0,0,0,0,0.210816499371462,1,-1.09878390476588,0,0.616560653440286,-0.118887196783848,0,0,1,0.689974481127613,-0.689974481127613,0.641642601649214,0,1,0.467272858081618,0.421940150816169,-0.0878816989105892,1,0,1,0,0,1,0.5,0.5,-0.5,0.5,0,0,1,0.620051037744775,0.689974481127613,0.689974481127613,0.408,0
"48",2,16,0,0,0,0,0.210816499371462,1,0.883749824582138,0,0.878996138020927,0.405209721560412,0,0,1,0.689974481127613,-0.689974481127613,0.620051037744775,0,1,0.616560653440286,0.467272858081618,-0.118887196783848,1,0,1,0,0,0,0.689974481127613,0.5,-0.689974481127613,-0.5,0,0,1,0.641642601649214,0.689974481127613,0.689974481127613,0.344,0
"49",2,17,0,0,0,0,0.210816499371462,1,-0.659482769337146,1,1.21901859732611,0.373384075415705,0,0,1,0.689974481127613,0.310025518872387,0.598865715052054,0,1,0.878996138020927,0.616560653440286,0.405209721560412,1,0,1,0,0,0,0.689974481127613,0.689974481127613,-0.689974481127613,-0.689974481127613,0,0,1,0.620051037744775,0.689974481127613,0.689974481127613,0.36,0
"50",2,18,0,0,0,0,0.210816499371462,1,-0.429366657370821,1,1.73255559846095,0.860339127102037,0,0,1,0.5,0.5,0.53788284273999,0,1,1.21901859732611,0.878996138020927,0.373384075415705,1,0,1,0,1,0,0.689974481127613,0.689974481127613,0.310025518872387,-0.689974481127613,0,0,1,0.598865715052054,0.5,0.5,0.472,0
"51",2,19,0,0,0,0,0.210816499371462,1,0.23507309624934,1,1.11588092543763,0.184993535158416,0,0,1,0.5,0.5,0.518450201635692,0,1,1.73255559846095,1.21901859732611,0.860339127102037,1,0,1,0,1,1,0.5,0.689974481127613,0.5,0.310025518872387,0,0,1,0.53788284273999,0.5,0.5,0.4,0
"52",2,20,0,0,0,0,0.210816499371462,1,-0.107750530925914,0,0.675436326798587,-0.0355468107700986,0,0,1,0.5,-0.5,0.499479788809765,0,1,1.11588092543763,1.73255559846095,0.184993535158416,1,0,1,0,1,1,0.5,0.5,0.5,0.5,0,0,1,0.518450201635692,0.5,0.5,0.576,0
"53",2,21,0,0,0,0,0.210816499371462,-1,0.185658188657945,0,-0.753242542288513,-0.371190486787213,0,0,1,0.310025518872388,-0.310025518872388,-1.48154979836431,0,1,0.675436326798587,1.11588092543763,-0.0355468107700986,1,0,1,0,0,1,0.5,0.5,-0.5,0.5,0,0,1,0.499479788809765,0.310025518872388,0.310025518872388,0.4,0
"54",2,22,0,0,0,0,0.210816499371462,1,-1.54904506880015,1,0.528296176044221,-0.23753120449262,0,0,1,0.689974481127613,0.310025518872387,0.499479788809765,0,1,-0.753242542288513,0.675436326798587,-0.371190486787213,1,0,1,0,0,0,0.310025518872388,0.5,-0.310025518872388,-0.5,0,0,-1,-1.48154979836431,0.689974481127613,0.689974481127613,0.52,0
"55",2,23,0,0,0,0,0.210816499371462,1,-0.885944656061122,1,0.185962305297487,-0.603603340156648,0,0,1,0.5,0.5,0.445400277650618,0,1,0.528296176044221,-0.753242542288513,-0.23753120449262,1,0,1,0,1,0,0.689974481127613,0.310025518872388,0.310025518872387,-0.310025518872388,0,0,1,0.499479788809765,0.5,0.5,0.52,0
"56",2,24,0,0,0,0,0.210816499371462,-1,-0.0757069434699642,0,0.894860463459276,1.44751133841034,0,0,1,0.167981614866075,-0.167981614866075,-1.57166996608512,0,1,0.185962305297487,0.528296176044221,-0.603603340156648,1,0,1,0,1,1,0.5,0.689974481127613,0.5,0.310025518872387,0,0,1,0.445400277650618,0.167981614866075,0.167981614866075,0.56,0
"57",2,25,0,0,0,0,0.210816499371462,1,-0.682052691735977,1,2.29751777435283,1.49134526431043,0,0,1,0.689974481127613,0.310025518872387,0.445400277650618,0,1,0.894860463459276,0.185962305297487,1.44751133841034,1,0,1,0,0,1,0.167981614866075,0.5,-0.167981614866075,0.5,0,0,-1,-1.57166996608512,0.689974481127613,0.689974481127613,0.608,0
"58",2,26,0,0,0,0,0.210816499371462,1,-0.819377760166243,1,1.53028656161849,0.75397144848198,0,0,1,0.5,0.5,0.395632222882836,0,1,2.29751777435283,0.894860463459276,1.49134526431043,1,0,1,0,1,0,0.689974481127613,0.167981614866075,0.310025518872387,-0.167981614866075,0,0,1,0.445400277650618,0.5,0.5,0.592,0
"59",2,27,0,0,0,0,0.210816499371462,1,-1.48531472451392,1,2.61648202604147,1.91301224568061,0,0,1,0.5,0.5,0.380003132030626,0,1,1.53028656161849,2.29751777435283,0.75397144848198,1,0,1,0,1,1,0.5,0.689974481127613,0.5,0.310025518872387,0,0,1,0.395632222882836,0.5,0.5,0.464,0
"60",2,28,0,0,0,0,0.210816499371462,1,1.76933369100562,1,3.0702844454739,2.04741065732825,0,0,1,0.5,0.5,0.364851047612713,0,1,2.61648202604147,1.53028656161849,1.91301224568061,1,0,1,0,1,1,0.5,0.5,0.5,0.5,0,0,1,0.380003132030626,0.5,0.5,0.608,0
"61",2,29,0,0,0,0,0.210816499371462,1,1.03684979520279,1,0.999682980641143,0.0559289865896322,0,0,1,0.5,0.5,0.35017253632808,0,1,3.0702844454739,2.61648202604147,2.04741065732825,1,0,1,0,1,1,0.5,0.5,0.5,0.5,0,0,1,0.364851047612713,0.5,0.5,0.584,0
"62",2,30,0,0,0,0,0.210816499371462,1,1.21519221791863,1,-0.723891393498857,-1.67979590718358,0,0,1,0.5,0.5,0.335963229732151,0,1,0.999682980641143,3.0702844454739,0.0559289865896322,1,0,1,0,1,1,0.5,0.5,0.5,0.5,0,0,1,0.35017253632808,0.5,0.5,0.6,0
"63",3,0,0,0,0,0,0.0017118650352296,0,-0.812407774670127,0,0,-0.0651134818952569,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"64",3,1,0,0,0,0,0.0017118650352296,-1,-0.396596785746603,0,-0.740565568717716,-0.28138133137426,0,0,1,0.310025518872388,-0.310025518872388,-1.02499479296842,0,1,0,NA,-0.0651134818952569,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0.310025518872388,0.310025518872388,0.048,0
"65",3,2,0,0,0,0,0.0017118650352296,-1,-0.368361625251081,1,-1.93697667566258,-0.368594167213345,0,0,1,0.310025518872388,0.689974481127613,-1.04995837495788,0,1,-0.740565568717716,0,-0.28138133137426,1,0,0,0,0,0,0.310025518872388,0,-0.310025518872388,0,0,0,-1,-1.02499479296842,0.310025518872388,0.310025518872388,0.072,0
"66",3,3,0,0,0,0,0.0017118650352296,-1,0.358597665241333,0,-0.652752435564506,-0.0253977018925226,0,0,1,0.167981614866075,-0.167981614866075,-1.1243530017716,0,1,-1.93697667566258,-0.740565568717716,-0.368594167213345,1,0,1,0,1,0,0.310025518872388,0.310025518872388,0.689974481127613,-0.310025518872388,0,0,-1,-1.04995837495788,0.167981614866075,0.167981614866075,0.016,0
"67",3,4,0,0,0,0,0.0017118650352296,-1,-1.07930476201637,0,-0.987685653415604,-0.589353273459962,0,0,1,0.310025518872388,-0.310025518872388,-1.09966799462496,0,1,-0.652752435564506,-1.93697667566258,-0.0253977018925226,1,0,1,0,0,1,0.167981614866075,0.310025518872388,-0.167981614866075,0.689974481127613,0,0,-1,-1.1243530017716,0.310025518872388,0.310025518872388,0.0959999999999999,0
"68",3,5,0,0,0,0,0.0017118650352296,-1,-1.0599158846513,0,-1.64181231505505,-1.24840011146552,0,0,1,0.310025518872388,-0.310025518872388,-1.1243530017716,0,1,-0.987685653415604,-0.652752435564506,-0.589353273459962,1,0,1,0,0,0,0.310025518872388,0.167981614866075,-0.310025518872388,-0.167981614866075,0,0,-1,-1.09966799462496,0.310025518872388,0.310025518872388,0.104,0
"69",3,6,0,0,0,0,0.0017118650352296,-1,-0.601805171438805,0,-0.16533254556566,0.25040041561375,0,0,1,0.310025518872388,-0.310025518872388,-1.14888503362332,0,1,-1.64181231505505,-0.987685653415604,-1.24840011146552,1,0,1,0,0,0,0.310025518872388,0.310025518872388,-0.310025518872388,-0.310025518872388,0,0,-1,-1.1243530017716,0.310025518872388,0.310025518872388,0.232,0
"70",3,7,0,0,0,0,0.0017118650352296,1,-0.375203847796342,0,-0.667361696869164,-1.20077549474469,0,0,1,0.689974481127613,-0.689974481127613,0.82676484216534,0,1,-0.16533254556566,-1.64181231505505,0.25040041561375,1,0,1,0,0,0,0.310025518872388,0.310025518872388,-0.310025518872388,-0.310025518872388,0,0,-1,-1.14888503362332,0.689974481127613,0.689974481127613,0.328,0
"71",3,8,0,0,0,0,0.0017118650352296,1,0.942659396247913,1,-0.0680585523177182,-1.06357044847723,0,0,1,0.689974481127613,0.310025518872387,0.802624679775096,0,1,-0.667361696869164,-0.16533254556566,-1.20077549474469,1,0,1,0,0,0,0.689974481127613,0.310025518872388,-0.689974481127613,-0.310025518872388,0,0,1,0.82676484216534,0.689974481127613,0.689974481127613,0.248,0
"72",3,9,0,0,0,0,0.0017118650352296,1,0.945116761259353,1,0.686661671803215,-0.400541531514079,0,0,1,0.5,0.5,0.731728817978399,0,1,-0.0680585523177182,-0.667361696869164,-1.06357044847723,1,0,1,0,1,0,0.689974481127613,0.689974481127613,0.310025518872387,-0.689974481127613,0,0,1,0.802624679775096,0.5,0.5,0.224,0
"73",3,10,0,0,0,0,0.0017118650352296,-1,1.4907316682346,1,-2.17426616167285,-0.596409048088544,0,0,1,0.167981614866075,0.832018385133924,-1.29131261245159,0,1,0.686661671803215,-0.0680585523177182,-0.400541531514079,1,0,1,0,1,1,0.5,0.689974481127613,0.5,0.310025518872387,0,0,1,0.731728817978399,0.167981614866075,0.167981614866075,0.208,0
"74",3,11,0,0,0,0,0.0017118650352296,-1,0.502034468995441,0,-1.56865384197722,-0.961968738392459,0,0,1,0.167981614866075,-0.167981614866075,-1.314020925347,0,1,-2.17426616167285,0.686661671803215,-0.596409048088544,1,0,1,0,1,1,0.167981614866075,0.5,0.832018385133924,0.5,0,0,-1,-1.29131261245159,0.167981614866075,0.167981614866075,0.304,0
"75",3,12,0,0,0,0,0.0017118650352296,1,-0.995462034500036,1,-0.152758812657611,-1.00479892216482,0,0,1,0.689974481127613,0.310025518872387,0.708687387548409,0,1,-1.56865384197722,-2.17426616167285,-0.961968738392459,1,0,1,0,0,1,0.167981614866075,0.167981614866075,-0.167981614866075,0.832018385133924,0,0,-1,-1.314020925347,0.689974481127613,0.689974481127613,0.216,0
